0x1e00fc06     , 0x1c003800100060   , 0x8f03f80780000000 , 0x0 ,
0xe03          , 0xe008006001800300 , 0x401300700000000  , 0x0 ,
0x7c01f00c     , 0x1e007c00180060   , 0x183fc07e0000000  , 0x0 ,
0x1f00f        , 0x80380078003000c0 , 0x3009803c0060000  , 0x0 ,
0x3001fc07     , 0xf01f80fc01f000c0 , 0xc303fc07c00e0000 , 0x0 ,
0xc03f00f      , 0xc03e007800300060 , 0x6180fe01f0018000 , 0x0 ,
0x3            , 0xf83f81e000400180 , 0x600f80080000000  , 0x0 ,
0x1803c00c     , 0x2c00dc00080010   , 0x400203f0030000   , 0x0 ,
0x603be11      , 0x30007000300040   , 0x23019803c0040000 , 0x0 ,
0xc07e03       , 0xc01800c003e01cc0 , 0x2300f801c0000000 , 0x0 ,
0x201f80c      , 0x7c00f800300040   , 0x3011807c00e0000  , 0x0 ,
0x300bc07      , 0xf01200c001800300 , 0x6013007c00c0000  , 0x0 ,
0x801e00c      , 0x2600e401080020   , 0x1004001e0000000  , 0x0 ,
0xc01          , 0xf00f006003800f00 , 0x4c01f00180000000 , 0x0 ,
0x3801e008     , 0x20008001e000c0   , 0x1000401e0030000  , 0x0 ,
0x1801f004     , 0x1c007800100040   , 0x1006401e0010000  , 0x0 ,
0x100bc07      , 0xc010006000c00100 , 0x8201f80000000000 , 0x0 ,
0xf003e008     , 0x8060018007f801f0 , 0x403f0000000000   , 0x0 ,
0x3000e004     , 0x10003000200080   , 0xe001001c0000000  , 0x0 ,
0x3801f807     , 0xe01e001c003801e0 , 0x7f03f80f80000000 , 0x0 ,
0xe004003      , 0x4000800300080    , 0xc03e00600000000  , 0x0 ,
0x601          , 0xe01e00c001000300 , 0xc00600300000000  , 0x0 ,
0x7806         , 0x10006000e00080   , 0x2000800c0030000  , 0x0 ,
0x3c01         , 0xf00c007800202080 , 0xfe00e00000000000 , 0x0 ,
0x1f007c05     , 0x3800c001800300   , 0x600f803e0060000  , 0x0 ,
0x8006003000c  , 0x1c001800100060   , 0x21807c00c0000000 , 0x0 ,
0xc003f80f     , 0x801e000c00180060 , 0x1008c03e0030000  , 0x0 ,
0x700fc0f      , 0x802000c000e01040 , 0xe181fc03c0000000 , 0x0 ,
0x200f807      , 0x10004000800100   , 0x2000801c0040000  , 0x0 ,
0xc00f807      , 0xc018006000c00180 , 0x3000c02e01e0000  , 0x0 ,
0x0            , 0x780f006000e00380 , 0x7c00400000000000 , 0x0 ,
0x30030008     , 0x3000f000200040   , 0x180360070000000  , 0x0 ,
0x3e03         , 0xc018008003800100 , 0x200080040060000  , 0x0 ,
0xf            , 0xf01f008007000700 , 0x400180040010008  , 0x0 ,
0x3c01c008     , 0x38007800300040   , 0x2080e200f0000000 , 0x0 ,
0x70010006     , 0xb001c00100040    , 0x200100180000000  , 0x0 ,
0x1801a004     , 0x3000fc03180020   , 0x20c08201f0010000 , 0x0 ,
0x1fe07        , 0xf020008001c001c0 , 0x1810c03e0000000  , 0x0 ,
0x7017807      , 0x803000c003c007c0 , 0x3003c07e0000000  , 0x0 ,
0x7f01f        , 0xc07f01f803f001e0 , 0x1805e03f0078000  , 0x0 ,
0x807e07       , 0xf03001f003f00040 , 0x100cc07e00f0000  , 0x0 ,
0x1e03         , 0xf018004001000700 , 0x400300380100000  , 0x0 ,
0x300fc03      , 0x1c001000200080   , 0x8603f00300000000 , 0x0 ,
0x0            , 0xf006003000c00300 , 0x1c01c00000000000 , 0x0 ,
0x3e03         , 0xe01800f803f000c0 , 0x301f807c0000000  , 0x0 ,
0x3            , 0xe010e08007e00040 , 0x1000801c0000000  , 0x0 ,
0x1f007        , 0xc01000c001e00040 , 0x1804400e0010000  , 0x0 ,
0x1            , 0xf80f806000c00100 , 0x4400f00000000000 , 0x0 ,
0x3f00a        , 0x1f007603980c60   , 0x21000c0060030000 , 0x0 ,
0x5c03         , 0xc008007003600880 , 0x2001807c00c0000  , 0x0 ,
0x3e008        , 0x20008002c006c0   , 0x100060010004000  , 0x0 ,
0xe007         , 0xe030008007e00780 , 0x3000c0060030000  , 0x0 ,
0x7c03         , 0xf01800fc03f000c0 , 0xe01e00400000000  , 0x0 ,
0x1200fc07     , 0xf01800f003e00080 , 0x2601f807c0040000 , 0x0 ,
0x401f80f      , 0xc03800f8037000c0 , 0x3019c03e0060000  , 0x0 ,
0x3803803      , 0x800800f001e00180 , 0x4601f00380000000 , 0x0 ,
0xfe03         , 0x8010007803f00040 , 0x300380780000000  , 0x0 ,
0xc004002      , 0x8001000400080    , 0x200c805e0000000  , 0x0 ,
0x403f008      , 0x2001f807f80030   , 0xc00601f0030000   , 0x0 ,
0xe007801a     , 0x6101fe07fc0010   , 0x403f00fc000000   , 0x0 ,
0x1fe07        , 0xf030018007e00fc0 , 0x301f803c0000000  , 0x0 ,
0xe01f80f      , 0x8038007800701860 , 0x6301fc03c0000000 , 0x0 ,
0x1be07        , 0x803801f007e010c0 , 0x3000c00600f0000  , 0x0 ,
0x1f80f        , 0x383000c003c00180 , 0x6001800c0060000  , 0x0 ,
0x3801f00f     , 0x3000f000f008e0   , 0x3380fc01e0000000 , 0x0 ,
